"X.1","X","council","site","beachbugs","beach_id","region","longitude","latitude","date","day","month","year","logbeachbugs","beachbugsdiff","buggier_all","buggier_site"
3019,3019,"Waverley Council","Bronte Beach",3,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"05/10/2017",5,10,2017,1.09861228866811,1.90138771133189,FALSE,FALSE
3020,3020,"Waverley Council","Bronte Beach",1,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"17/10/2017",17,10,2017,0,1,FALSE,FALSE
3021,3021,"Waverley Council","Bronte Beach",5,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"13/09/2017",13,9,2017,1.6094379124341,3.3905620875659,FALSE,FALSE
3022,3022,"Waverley Council","Bronte Beach",2,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"29/08/2017",29,8,2017,0.693147180559945,1.30685281944005,FALSE,FALSE
3023,3023,"Waverley Council","Bronte Beach",3,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"22/08/2017",22,8,2017,1.09861228866811,1.90138771133189,FALSE,FALSE
3024,3024,"Waverley Council","Bronte Beach",16,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"03/08/2017",3,8,2017,2.77258872223978,13.2274112777602,FALSE,FALSE
3025,3025,"Waverley Council","Bronte Beach",2,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"16/08/2017",16,8,2017,0.693147180559945,1.30685281944005,FALSE,FALSE
3026,3026,"Waverley Council","Bronte Beach",11,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"23/10/2017",23,10,2017,2.39789527279837,8.60210472720163,FALSE,FALSE
3027,3027,"Waverley Council","Bronte Beach",0,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"29/09/2017",29,9,2017,-Inf,Inf,FALSE,FALSE
3028,3028,"Waverley Council","Bronte Beach",7,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"26/06/2017",26,6,2017,1.94591014905531,5.05408985094469,FALSE,FALSE
3029,3029,"Waverley Council","Bronte Beach",17,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"30/06/2017",30,6,2017,2.83321334405622,14.1667866559438,FALSE,FALSE
3030,3030,"Waverley Council","Bronte Beach",13,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"24/07/2017",24,7,2017,2.56494935746154,10.4350506425385,FALSE,FALSE
3031,3031,"Waverley Council","Bronte Beach",13,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"20/06/2017",20,6,2017,2.56494935746154,10.4350506425385,FALSE,FALSE
3032,3032,"Waverley Council","Bronte Beach",3,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"01/06/2017",1,6,2017,1.09861228866811,1.90138771133189,FALSE,FALSE
3033,3033,"Waverley Council","Bronte Beach",7,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"11/10/2017",11,10,2017,1.94591014905531,5.05408985094469,FALSE,FALSE
3034,3034,"Waverley Council","Bronte Beach",4,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"25/09/2017",25,9,2017,1.38629436111989,2.61370563888011,FALSE,FALSE
3035,3035,"Waverley Council","Bronte Beach",9,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"04/05/2017",4,5,2017,2.19722457733622,6.80277542266378,FALSE,FALSE
3036,3036,"Waverley Council","Bronte Beach",3,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"01/09/2017",1,9,2017,1.09861228866811,1.90138771133189,FALSE,FALSE
3037,3037,"Waverley Council","Bronte Beach",12,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"07/09/2017",7,9,2017,2.484906649788,9.515093350212,FALSE,FALSE
3038,3038,"Waverley Council","Bronte Beach",22,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"19/09/2017",19,9,2017,3.09104245335832,18.9089575466417,FALSE,FALSE
3039,3039,"Waverley Council","Bronte Beach",0,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"09/08/2017",9,8,2017,-Inf,Inf,FALSE,FALSE
3040,3040,"Waverley Council","Bronte Beach",2,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"28/07/2017",28,7,2017,0.693147180559945,1.30685281944005,FALSE,FALSE
3041,3041,"Waverley Council","Bronte Beach",2,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"17/07/2017",17,7,2017,0.693147180559945,1.30685281944005,FALSE,FALSE
3042,3042,"Waverley Council","Bronte Beach",35,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"08/06/2017",8,6,2017,3.55534806148941,31.4446519385106,TRUE,TRUE
3043,3043,"Waverley Council","Bronte Beach",30,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"14/06/2017",14,6,2017,3.40119738166216,26.5988026183378,FALSE,FALSE
3044,3044,"Waverley Council","Bronte Beach",4,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"29/05/2017",29,5,2017,1.38629436111989,2.61370563888011,FALSE,FALSE
3045,3045,"Waverley Council","Bronte Beach",1,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"11/07/2017",11,7,2017,0,1,FALSE,FALSE
3046,3046,"Waverley Council","Bronte Beach",7,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"13/04/2017",13,4,2017,1.94591014905531,5.05408985094469,FALSE,FALSE
3047,3047,"Waverley Council","Bronte Beach",4,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"28/04/2017",28,4,2017,1.38629436111989,2.61370563888011,FALSE,FALSE
3048,3048,"Waverley Council","Bronte Beach",0,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"10/05/2017",10,5,2017,-Inf,Inf,FALSE,FALSE
3049,3049,"Waverley Council","Bronte Beach",20,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"22/05/2017",22,5,2017,2.99573227355399,17.004267726446,FALSE,FALSE
3050,3050,"Waverley Council","Bronte Beach",1,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"16/05/2017",16,5,2017,0,1,FALSE,FALSE
3051,3051,"Waverley Council","Bronte Beach",27,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"27/02/2017",27,2,2017,3.29583686600433,23.7041631339957,FALSE,FALSE
3052,3052,"Waverley Council","Bronte Beach",34,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"16/03/2017",16,3,2017,3.52636052461616,30.4736394753838,TRUE,TRUE
3053,3053,"Waverley Council","Bronte Beach",130,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"03/03/2017",3,3,2017,4.86753445045558,125.132465549544,TRUE,TRUE
3054,3054,"Waverley Council","Bronte Beach",1,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"28/12/2017",28,12,2017,0,1,FALSE,FALSE
3055,3055,"Waverley Council","Bronte Beach",2,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"14/12/2017",14,12,2017,0.693147180559945,1.30685281944005,FALSE,FALSE
3056,3056,"Waverley Council","Bronte Beach",6,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"27/11/2017",27,11,2017,1.79175946922805,4.20824053077195,FALSE,FALSE
3057,3057,"Waverley Council","Bronte Beach",8,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"21/04/2017",21,4,2017,2.07944154167984,5.92055845832016,FALSE,FALSE
3058,3058,"Waverley Council","Bronte Beach",4,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"21/11/2017",21,11,2017,1.38629436111989,2.61370563888011,FALSE,FALSE
3059,3059,"Waverley Council","Bronte Beach",9,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"07/04/2017",7,4,2017,2.19722457733622,6.80277542266378,FALSE,FALSE
3060,3060,"Waverley Council","Bronte Beach",32,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"28/03/2017",28,3,2017,3.46573590279973,28.5342640972003,FALSE,TRUE
3061,3061,"Waverley Council","Bronte Beach",180,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"03/04/2017",3,4,2017,5.19295685089021,174.80704314911,TRUE,TRUE
3062,3062,"Waverley Council","Bronte Beach",7,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"09/03/2017",9,3,2017,1.94591014905531,5.05408985094469,FALSE,FALSE
3063,3063,"Waverley Council","Bronte Beach",26,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"22/03/2017",22,3,2017,3.25809653802148,22.7419034619785,FALSE,FALSE
3064,3064,"Waverley Council","Bronte Beach",21,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"27/10/2017",27,10,2017,3.04452243772342,17.9554775622766,FALSE,FALSE
3065,3065,"Waverley Council","Bronte Beach",10,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"04/02/2017",4,2,2017,2.30258509299405,7.69741490700595,FALSE,FALSE
3066,3066,"Waverley Council","Bronte Beach",60,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"09/02/2017",9,2,2017,4.0943445622221,55.9056554377779,TRUE,TRUE
3067,3067,"Waverley Council","Bronte Beach",4,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"23/01/2017",23,1,2017,1.38629436111989,2.61370563888011,FALSE,FALSE
3068,3068,"Waverley Council","Bronte Beach",2,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"17/01/2017",17,1,2017,0.693147180559945,1.30685281944005,FALSE,FALSE
3069,3069,"Waverley Council","Bronte Beach",4,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"08/12/2017",8,12,2017,1.38629436111989,2.61370563888011,FALSE,FALSE
3070,3070,"Waverley Council","Bronte Beach",2,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"20/12/2017",20,12,2017,0.693147180559945,1.30685281944005,FALSE,FALSE
3071,3071,"Waverley Council","Bronte Beach",110,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"04/12/2017",4,12,2017,4.70048036579242,105.299519634208,TRUE,TRUE
3072,3072,"Waverley Council","Bronte Beach",2,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"15/11/2017",15,11,2017,0.693147180559945,1.30685281944005,FALSE,FALSE
3073,3073,"Waverley Council","Bronte Beach",4,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"09/11/2017",9,11,2017,1.38629436111989,2.61370563888011,FALSE,FALSE
3074,3074,"Waverley Council","Bronte Beach",7,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"03/11/2017",3,11,2017,1.94591014905531,5.05408985094469,FALSE,FALSE
3075,3075,"Waverley Council","Bronte Beach",7,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"15/02/2017",15,2,2017,1.94591014905531,5.05408985094469,FALSE,FALSE
3076,3076,"Waverley Council","Bronte Beach",8,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"21/02/2017",21,2,2017,2.07944154167984,5.92055845832016,FALSE,FALSE
3077,3077,"Waverley Council","Bronte Beach",9,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"05/01/2017",5,1,2017,2.19722457733622,6.80277542266378,FALSE,FALSE
3078,3078,"Waverley Council","Bronte Beach",41,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"11/01/2017",11,1,2017,3.71357206670431,37.2864279332957,TRUE,TRUE
3079,3079,"Waverley Council","Bronte Beach",8,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"30/01/2017",30,1,2017,2.07944154167984,5.92055845832016,FALSE,FALSE
3080,3080,"Waverley Council","Tamarama Beach",5,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"30/01/2017",30,1,2017,1.6094379124341,3.3905620875659,FALSE,FALSE
3081,3081,"Waverley Council","Tamarama Beach",0,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"17/01/2017",17,1,2017,-Inf,Inf,FALSE,FALSE
3082,3082,"Waverley Council","Tamarama Beach",12,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"11/01/2017",11,1,2017,2.484906649788,9.515093350212,FALSE,FALSE
3083,3083,"Waverley Council","Tamarama Beach",3,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"05/01/2017",5,1,2017,1.09861228866811,1.90138771133189,FALSE,FALSE
3084,3084,"Waverley Council","Tamarama Beach",2,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"21/02/2017",21,2,2017,0.693147180559945,1.30685281944005,FALSE,FALSE
3085,3085,"Waverley Council","Tamarama Beach",8,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"03/11/2017",3,11,2017,2.07944154167984,5.92055845832016,FALSE,FALSE
3086,3086,"Waverley Council","Tamarama Beach",3,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"09/11/2017",9,11,2017,1.09861228866811,1.90138771133189,FALSE,FALSE
3087,3087,"Waverley Council","Tamarama Beach",2,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"15/11/2017",15,11,2017,0.693147180559945,1.30685281944005,FALSE,FALSE
3088,3088,"Waverley Council","Tamarama Beach",65,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"04/12/2017",4,12,2017,4.17438726989564,60.8256127301044,TRUE,TRUE
3089,3089,"Waverley Council","Tamarama Beach",28,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"20/12/2017",20,12,2017,3.3322045101752,24.6677954898248,FALSE,FALSE
3090,3090,"Waverley Council","Tamarama Beach",0,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"08/12/2017",8,12,2017,-Inf,Inf,FALSE,FALSE
3091,3091,"Waverley Council","Tamarama Beach",1,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"23/01/2017",23,1,2017,0,1,FALSE,FALSE
3092,3092,"Waverley Council","Tamarama Beach",1,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"04/02/2017",4,2,2017,0,1,FALSE,FALSE
3093,3093,"Waverley Council","Tamarama Beach",25,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"27/10/2017",27,10,2017,3.2188758248682,21.7811241751318,FALSE,FALSE
3094,3094,"Waverley Council","Tamarama Beach",15,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"09/02/2017",9,2,2017,2.70805020110221,12.2919497988978,FALSE,FALSE
3095,3095,"Waverley Council","Tamarama Beach",35,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"15/02/2017",15,2,2017,3.55534806148941,31.4446519385106,TRUE,FALSE
3096,3096,"Waverley Council","Tamarama Beach",390,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"03/03/2017",3,3,2017,5.96614673912369,384.033853260876,TRUE,TRUE
3097,3097,"Waverley Council","Tamarama Beach",3,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"09/03/2017",9,3,2017,1.09861228866811,1.90138771133189,FALSE,FALSE
3098,3098,"Waverley Council","Tamarama Beach",21,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"28/03/2017",28,3,2017,3.04452243772342,17.9554775622766,FALSE,FALSE
3099,3099,"Waverley Council","Tamarama Beach",200,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"22/03/2017",22,3,2017,5.29831736654804,194.701682633452,TRUE,TRUE
3100,3100,"Waverley Council","Tamarama Beach",15,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"07/04/2017",7,4,2017,2.70805020110221,12.2919497988978,FALSE,FALSE
3101,3101,"Waverley Council","Tamarama Beach",110,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"03/04/2017",3,4,2017,4.70048036579242,105.299519634208,TRUE,TRUE
3102,3102,"Waverley Council","Tamarama Beach",0,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"27/11/2017",27,11,2017,-Inf,Inf,FALSE,FALSE
3103,3103,"Waverley Council","Tamarama Beach",7,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"21/04/2017",21,4,2017,1.94591014905531,5.05408985094469,FALSE,FALSE
3104,3104,"Waverley Council","Tamarama Beach",0,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"21/11/2017",21,11,2017,-Inf,Inf,FALSE,FALSE
3105,3105,"Waverley Council","Tamarama Beach",0,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"14/12/2017",14,12,2017,-Inf,Inf,FALSE,FALSE
3106,3106,"Waverley Council","Tamarama Beach",0,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"28/12/2017",28,12,2017,-Inf,Inf,FALSE,FALSE
3107,3107,"Waverley Council","Tamarama Beach",15,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"27/02/2017",27,2,2017,2.70805020110221,12.2919497988978,FALSE,FALSE
3108,3108,"Waverley Council","Tamarama Beach",18,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"16/03/2017",16,3,2017,2.89037175789616,15.1096282421038,FALSE,FALSE
3109,3109,"Waverley Council","Tamarama Beach",3,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"28/04/2017",28,4,2017,1.09861228866811,1.90138771133189,FALSE,FALSE
3110,3110,"Waverley Council","Tamarama Beach",5,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"13/04/2017",13,4,2017,1.6094379124341,3.3905620875659,FALSE,FALSE
3111,3111,"Waverley Council","Tamarama Beach",1,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"16/05/2017",16,5,2017,0,1,FALSE,FALSE
3112,3112,"Waverley Council","Tamarama Beach",14,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"22/05/2017",22,5,2017,2.63905732961526,11.3609426703847,FALSE,FALSE
3113,3113,"Waverley Council","Tamarama Beach",3,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"29/05/2017",29,5,2017,1.09861228866811,1.90138771133189,FALSE,FALSE
3114,3114,"Waverley Council","Tamarama Beach",0,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"10/05/2017",10,5,2017,-Inf,Inf,FALSE,FALSE
3115,3115,"Waverley Council","Tamarama Beach",6,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"04/05/2017",4,5,2017,1.79175946922805,4.20824053077195,FALSE,FALSE
3116,3116,"Waverley Council","Tamarama Beach",0,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"17/07/2017",17,7,2017,-Inf,Inf,FALSE,FALSE
3117,3117,"Waverley Council","Tamarama Beach",7,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"20/06/2017",20,6,2017,1.94591014905531,5.05408985094469,FALSE,FALSE
3118,3118,"Waverley Council","Tamarama Beach",4,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"01/06/2017",1,6,2017,1.38629436111989,2.61370563888011,FALSE,FALSE
3119,3119,"Waverley Council","Tamarama Beach",54,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"08/06/2017",8,6,2017,3.98898404656427,50.0110159534357,TRUE,TRUE
3120,3120,"Waverley Council","Tamarama Beach",45,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"14/06/2017",14,6,2017,3.80666248977032,41.1933375102297,TRUE,TRUE
3121,3121,"Waverley Council","Tamarama Beach",11,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"03/08/2017",3,8,2017,2.39789527279837,8.60210472720163,FALSE,FALSE
3122,3122,"Waverley Council","Tamarama Beach",4,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"13/09/2017",13,9,2017,1.38629436111989,2.61370563888011,FALSE,FALSE
3123,3123,"Waverley Council","Tamarama Beach",0,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"25/09/2017",25,9,2017,-Inf,Inf,FALSE,FALSE
3124,3124,"Waverley Council","Tamarama Beach",0,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"05/10/2017",5,10,2017,-Inf,Inf,FALSE,FALSE
3125,3125,"Waverley Council","Tamarama Beach",3,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"01/09/2017",1,9,2017,1.09861228866811,1.90138771133189,FALSE,FALSE
3126,3126,"Waverley Council","Tamarama Beach",26,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"19/09/2017",19,9,2017,3.25809653802148,22.7419034619785,FALSE,FALSE
3127,3127,"Waverley Council","Tamarama Beach",4,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"11/10/2017",11,10,2017,1.38629436111989,2.61370563888011,FALSE,FALSE
3128,3128,"Waverley Council","Tamarama Beach",1,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"17/10/2017",17,10,2017,0,1,FALSE,FALSE
3129,3129,"Waverley Council","Tamarama Beach",17,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"23/10/2017",23,10,2017,2.83321334405622,14.1667866559438,FALSE,FALSE
3130,3130,"Waverley Council","Tamarama Beach",2,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"28/07/2017",28,7,2017,0.693147180559945,1.30685281944005,FALSE,FALSE
3131,3131,"Waverley Council","Tamarama Beach",9,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"24/07/2017",24,7,2017,2.19722457733622,6.80277542266378,FALSE,FALSE
3132,3132,"Waverley Council","Tamarama Beach",1,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"26/06/2017",26,6,2017,0,1,FALSE,FALSE
3133,3133,"Waverley Council","Tamarama Beach",27,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"30/06/2017",30,6,2017,3.29583686600433,23.7041631339957,FALSE,FALSE
3134,3134,"Waverley Council","Tamarama Beach",0,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"11/07/2017",11,7,2017,-Inf,Inf,FALSE,FALSE
3135,3135,"Waverley Council","Tamarama Beach",0,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"16/08/2017",16,8,2017,-Inf,Inf,FALSE,FALSE
3136,3136,"Waverley Council","Tamarama Beach",1,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"09/08/2017",9,8,2017,0,1,FALSE,FALSE
3137,3137,"Waverley Council","Tamarama Beach",3,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"22/08/2017",22,8,2017,1.09861228866811,1.90138771133189,FALSE,FALSE
3138,3138,"Waverley Council","Tamarama Beach",0,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"29/08/2017",29,8,2017,-Inf,Inf,FALSE,FALSE
3139,3139,"Waverley Council","Tamarama Beach",7,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"07/09/2017",7,9,2017,1.94591014905531,5.05408985094469,FALSE,FALSE
3140,3140,"Waverley Council","Tamarama Beach",1,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"29/09/2017",29,9,2017,0,1,FALSE,FALSE
3141,3141,"Randwick Council","Clovelly Beach",1,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"19/09/2018",19,9,2018,0,1,FALSE,FALSE
3142,3142,"Randwick Council","Clovelly Beach",2,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"28/09/2018",28,9,2018,0.693147180559945,1.30685281944005,FALSE,FALSE
3143,3143,"Randwick Council","Clovelly Beach",34,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"05/10/2018",5,10,2018,3.52636052461616,30.4736394753838,TRUE,TRUE
