"","council","site","beachbugs","beach_id","region","longitude","latitude","date"
"3475","Randwick Council","South Maroubra Beach",18,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"03/01/2018"
"3476","Randwick Council","South Maroubra Beach",3,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"13/02/2018"
"3477","Randwick Council","South Maroubra Beach",3,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"20/03/2018"
"3478","Randwick Council","South Maroubra Beach",8,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"26/03/2018"
"3479","Randwick Council","South Maroubra Beach",1,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"08/03/2018"
"3480","Randwick Council","South Maroubra Beach",8,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"16/04/2018"
"3481","Randwick Council","South Maroubra Beach",8,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"10/04/2018"
"3482","Randwick Council","South Maroubra Beach",3,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"27/04/2018"
"3483","Randwick Council","South Maroubra Beach",3,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"07/05/2018"
"3484","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"11/05/2018"
"3485","Randwick Council","South Maroubra Beach",1,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"23/05/2018"
"3486","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"29/05/2018"
"3487","Randwick Council","South Maroubra Beach",21,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"10/07/2018"
"3488","Randwick Council","South Maroubra Beach",45,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"24/08/2018"
"3489","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"01/08/2018"
"3490","Randwick Council","South Maroubra Beach",11,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"14/08/2018"
"3491","Randwick Council","South Maroubra Rockpool",0,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"14/08/2018"
"3492","Randwick Council","South Maroubra Rockpool",1,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"01/08/2018"
"3493","Randwick Council","South Maroubra Rockpool",27,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"24/08/2018"
"3494","Randwick Council","South Maroubra Rockpool",76,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"10/07/2018"
"3495","Randwick Council","South Maroubra Rockpool",18,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"27/06/2018"
"3496","Randwick Council","South Maroubra Rockpool",0,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"26/07/2018"
"3497","Randwick Council","South Maroubra Rockpool",200,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"29/05/2018"
"3498","Randwick Council","South Maroubra Rockpool",24,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"21/06/2018"
"3499","Randwick Council","South Maroubra Rockpool",1,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"11/05/2018"
"3500","Randwick Council","South Maroubra Rockpool",2,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"27/04/2018"
"3501","Randwick Council","South Maroubra Rockpool",4,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"02/05/2018"
"3502","Randwick Council","South Maroubra Rockpool",31,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"10/04/2018"
"3503","Randwick Council","South Maroubra Rockpool",15,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"26/03/2018"
"3504","Randwick Council","South Maroubra Rockpool",0,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"20/03/2018"
"3505","Randwick Council","South Maroubra Rockpool",13,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"13/02/2018"
"3506","Randwick Council","South Maroubra Rockpool",52,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"01/02/2018"
"3507","Randwick Council","South Maroubra Rockpool",17,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"03/01/2018"
"3508","Randwick Council","South Maroubra Rockpool",1600,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"09/01/2018"
"3509","Randwick Council","South Maroubra Rockpool",NA,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"11/10/2018"
"3510","Randwick Council","South Maroubra Rockpool",4,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"15/01/2018"
"3511","Randwick Council","South Maroubra Rockpool",10,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"19/01/2018"
"3512","Randwick Council","South Maroubra Rockpool",0,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"28/09/2018"
"3513","Randwick Council","South Maroubra Rockpool",1300,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"05/10/2018"
"3514","Randwick Council","South Maroubra Rockpool",5,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"19/09/2018"
"3515","Randwick Council","South Maroubra Rockpool",50,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"12/09/2018"
"3516","Randwick Council","South Maroubra Rockpool",26,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"05/09/2018"
"3517","Randwick Council","South Maroubra Rockpool",15,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"30/08/2018"
"3518","Randwick Council","South Maroubra Rockpool",0,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"21/08/2018"
"3519","Randwick Council","South Maroubra Rockpool",3,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"08/08/2018"
"3520","Randwick Council","South Maroubra Rockpool",6,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"20/07/2018"
"3521","Randwick Council","South Maroubra Rockpool",5,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"16/07/2018"
"3522","Randwick Council","South Maroubra Rockpool",33,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"14/06/2018"
"3523","Randwick Council","South Maroubra Rockpool",9,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"04/07/2018"
"3524","Randwick Council","South Maroubra Rockpool",1700,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"08/06/2018"
"3525","Randwick Council","South Maroubra Rockpool",19,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"04/06/2018"
"3526","Randwick Council","South Maroubra Rockpool",0,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"23/05/2018"
"3527","Randwick Council","South Maroubra Rockpool",4,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"17/05/2018"
"3528","Randwick Council","South Maroubra Rockpool",10,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"07/05/2018"
"3529","Randwick Council","South Maroubra Rockpool",0,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"20/04/2018"
"3530","Randwick Council","South Maroubra Rockpool",6,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"16/04/2018"
"3531","Randwick Council","South Maroubra Rockpool",18,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"03/04/2018"
"3532","Randwick Council","South Maroubra Rockpool",30,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"14/03/2018"
"3533","Randwick Council","South Maroubra Rockpool",6,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"02/03/2018"
"3534","Randwick Council","South Maroubra Rockpool",1,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"08/03/2018"
"3535","Randwick Council","South Maroubra Rockpool",13,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"25/02/2018"
"3536","Randwick Council","South Maroubra Rockpool",1,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"19/02/2018"
"3537","Randwick Council","South Maroubra Rockpool",1,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"07/02/2018"
"3538","Randwick Council","South Maroubra Rockpool",0,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"25/01/2018"
"3539","Randwick Council","South Maroubra Rockpool",29,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"24/09/2018"
"3540","Randwick Council","South Maroubra Rockpool",NA,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"16/10/2018"
"3541","Waverley Council","Bondi Beach",NA,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"16/10/2018"
"3542","Waverley Council","Bondi Beach",2,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"19/09/2018"
"3543","Waverley Council","Bondi Beach",12,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"07/02/2018"
"3544","Waverley Council","Bondi Beach",12,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"25/01/2018"
"3545","Waverley Council","Bondi Beach",9,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"19/02/2018"
"3546","Waverley Council","Bondi Beach",4,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"02/03/2018"
"3547","Waverley Council","Bondi Beach",2,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"25/02/2018"
"3548","Waverley Council","Bondi Beach",0,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"08/03/2018"
"3549","Waverley Council","Bondi Beach",27,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"14/03/2018"
"3550","Waverley Council","Bondi Beach",4,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"20/03/2018"
"3551","Waverley Council","Bondi Beach",3,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"03/04/2018"
"3552","Waverley Council","Bondi Beach",2,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"16/04/2018"
"3553","Waverley Council","Bondi Beach",8,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"20/04/2018"
"3554","Waverley Council","Bondi Beach",10,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"07/05/2018"
"3555","Waverley Council","Bondi Beach",1,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"23/05/2018"
"3556","Waverley Council","Bondi Beach",2,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"17/05/2018"
"3557","Waverley Council","Bondi Beach",6,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"08/06/2018"
"3558","Waverley Council","Bondi Beach",3,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"04/06/2018"
"3559","Waverley Council","Bondi Beach",5,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"20/07/2018"
"3560","Waverley Council","Bondi Beach",2,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"16/07/2018"
"3561","Waverley Council","Bondi Beach",0,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"08/08/2018"
"3562","Waverley Council","Bondi Beach",2,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"21/08/2018"
"3563","Waverley Council","Bondi Beach",0,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"30/08/2018"
"3564","Waverley Council","Bondi Beach",0,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"12/09/2018"
"3565","Waverley Council","Bondi Beach",1,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"05/09/2018"
"3566","Waverley Council","Bondi Beach",1,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"24/09/2018"
"3567","Waverley Council","Bondi Beach",NA,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"11/10/2018"
"3568","Waverley Council","Bondi Beach",130,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"05/10/2018"
"3569","Waverley Council","Bondi Beach",2,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"28/09/2018"
"3570","Waverley Council","Bondi Beach",48,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"01/02/2018"
"3571","Waverley Council","Bondi Beach",2,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"19/01/2018"
"3572","Waverley Council","Bondi Beach",250,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"15/01/2018"
"3573","Waverley Council","Bondi Beach",12,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"03/01/2018"
"3574","Waverley Council","Bondi Beach",200,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"09/01/2018"
"3575","Waverley Council","Bondi Beach",120,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"13/02/2018"
"3576","Waverley Council","Bondi Beach",17,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"26/03/2018"
"3577","Waverley Council","Bondi Beach",3,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"10/04/2018"
"3578","Waverley Council","Bondi Beach",3,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"02/05/2018"
"3579","Waverley Council","Bondi Beach",8,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"27/04/2018"
"3580","Waverley Council","Bondi Beach",11,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"11/05/2018"
"3581","Waverley Council","Bondi Beach",21,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"21/06/2018"
"3582","Waverley Council","Bondi Beach",16,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"27/06/2018"
"3583","Waverley Council","Bondi Beach",21,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"14/06/2018"
"3584","Waverley Council","Bondi Beach",NA,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"29/05/2018"
"3585","Waverley Council","Bondi Beach",1,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"01/08/2018"
"3586","Waverley Council","Bondi Beach",1,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"26/07/2018"
"3587","Waverley Council","Bondi Beach",NA,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"04/07/2018"
"3588","Waverley Council","Bondi Beach",28,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"10/07/2018"
"3589","Waverley Council","Bondi Beach",39,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"24/08/2018"
"3590","Waverley Council","Bondi Beach",1,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"14/08/2018"
"3591","Waverley Council","Bronte Beach",0,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"08/08/2018"
"3592","Waverley Council","Bronte Beach",0,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"21/08/2018"
"3593","Waverley Council","Bronte Beach",0,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"01/08/2018"
"3594","Waverley Council","Bronte Beach",1,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"05/09/2018"
"3595","Waverley Council","Bronte Beach",5,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"04/07/2018"
"3596","Waverley Council","Bronte Beach",28,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"10/07/2018"
"3597","Waverley Council","Bronte Beach",1,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"16/07/2018"
"3598","Waverley Council","Bronte Beach",7,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"27/06/2018"
"3599","Waverley Council","Bronte Beach",1,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"26/07/2018"
"3600","Waverley Council","Bronte Beach",5,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"29/05/2018"
"3601","Waverley Council","Bronte Beach",12,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"08/06/2018"
"3602","Waverley Council","Bronte Beach",4,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"04/06/2018"
"3603","Waverley Council","Bronte Beach",24,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"14/06/2018"
"3604","Waverley Council","Bronte Beach",24,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"21/06/2018"
"3605","Waverley Council","Bronte Beach",9,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"11/05/2018"
"3606","Waverley Council","Bronte Beach",1,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"17/05/2018"
"3607","Waverley Council","Bronte Beach",3,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"27/04/2018"
"3608","Waverley Council","Bronte Beach",4,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"02/05/2018"
"3609","Waverley Council","Bronte Beach",32,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"26/03/2018"
"3610","Waverley Council","Bronte Beach",3,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"03/04/2018"
"3611","Waverley Council","Bronte Beach",7,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"14/03/2018"
"3612","Waverley Council","Bronte Beach",14,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"13/02/2018"
"3613","Waverley Council","Bronte Beach",1,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"07/02/2018"
"3614","Waverley Council","Bronte Beach",30,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"01/02/2018"
"3615","Waverley Council","Bronte Beach",10,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"25/02/2018"
"3616","Waverley Council","Bronte Beach",32,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"02/03/2018"
"3617","Waverley Council","Bronte Beach",1400,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"09/01/2018"
"3618","Waverley Council","Bronte Beach",72,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"15/01/2018"
"3619","Waverley Council","Bronte Beach",3,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"19/01/2018"
"3620","Waverley Council","Bronte Beach",3,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"24/09/2018"
"3621","Waverley Council","Bronte Beach",3,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"12/09/2018"
"3622","Waverley Council","Bronte Beach",4,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"30/08/2018"
"3623","Waverley Council","Bronte Beach",56,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"24/08/2018"
"3624","Waverley Council","Bronte Beach",0,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"14/08/2018"
"3625","Waverley Council","Bronte Beach",3,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"20/07/2018"
"3626","Waverley Council","Bronte Beach",2,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"23/05/2018"
"3627","Waverley Council","Bronte Beach",10,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"07/05/2018"
"3628","Waverley Council","Bronte Beach",14,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"20/04/2018"
"3629","Waverley Council","Bronte Beach",0,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"16/04/2018"
"3630","Waverley Council","Bronte Beach",0,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"10/04/2018"
"3631","Waverley Council","Bronte Beach",5,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"20/03/2018"
"3632","Waverley Council","Bronte Beach",7,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"08/03/2018"
"3633","Waverley Council","Bronte Beach",1,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"19/02/2018"
"3634","Waverley Council","Bronte Beach",5,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"25/01/2018"
"3635","Waverley Council","Bronte Beach",6,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"19/09/2018"
"3636","Waverley Council","Bronte Beach",3,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"28/09/2018"
"3637","Waverley Council","Bronte Beach",NA,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"11/10/2018"
"3638","Waverley Council","Bronte Beach",NA,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"16/10/2018"
